"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"netlogo/Segregation.nlogox"
"segregation-reference"
"05/23/2026 18:09:07:472 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","visualization","density","%-similar-wanted","[step]","ticks","count turtles","percent-similar","percent-unhappy","count turtles with [not happy?]"
"923","old","90","45","21","21","2323","86.75433353257621","0","0"
"922","old","90","45","27","27","2329","86.56751933372992","0","0"
"924","old","90","45","18","18","2351","87.42863800535943","0","0"
"925","old","90","45","21","21","2343","86.11864606675316","0","0"
"926","old","90","45","21","21","2341","85.86751532296087","0","0"
"927","old","90","45","21","21","2306","86.78580111840506","0","0"
"928","old","90","45","19","19","2369","86.9560211835137","0","0"
"929","old","90","45","29","29","2336","87.06285444234405","0","0"
"931","old","90","50","19","19","2321","86.95026962252847","0","0"
"930","old","90","45","20","20","2342","86.99541014475697","0","0"
"932","old","90","50","24","24","2355","86.72576694272716","0","0"
"933","old","90","50","16","16","2361","86.20289855072464","0","0"
"935","old","90","50","23","23","2345","85.53961909240536","0","0"
"934","old","90","50","25","25","2355","86.00837404047454","0","0"
"936","old","90","50","21","21","2334","87.5237191650854","0","0"
"937","old","90","50","33","33","2355","86.17923980006974","0","0"
"940","old","90","50","18","18","2344","86.47217974355958","0","0"
"938","old","90","50","22","22","2328","87.26258309591643","0","0"
"939","old","90","50","23","23","2353","88.50534635053464","0","0"
"943","old","90","50","20","20","2328","87.31405450434369","0","0"
"941","old","90","50","27","27","2344","86.70811825434069","0","0"
"944","old","90","50","25","25","2354","85.24341952014908","0","0"
"942","old","90","50","26","26","2372","86.57779820730866","0","0"
"945","old","90","50","21","21","2332","86.37061533010511","0","0"
"946","old","90","50","21","21","2339","86.56822209096279","0","0"
"947","old","90","50","22","22","2326","87.21248957216065","0","0"
"948","old","90","50","40","40","2369","87.26312162627771","0","0"
"949","old","90","50","20","20","2338","87.526526762556","0","0"
"951","old","90","50","14","14","2335","86.58753709198812","0","0"
"950","old","90","50","17","17","2335","86.33408204279466","0","0"
"953","old","90","50","17","17","2342","86.90476190476191","0","0"
"954","old","90","50","20","20","2306","85.32799805990057","0","0"
"952","old","90","50","20","20","2360","86.07022829991888","0","0"
"955","old","90","50","32","32","2343","87.41348973607039","0","0"
"956","old","90","50","22","22","2360","86.45206113941639","0","0"
"957","old","90","50","22","22","2327","85.96114884995829","0","0"
"958","old","90","50","22","22","2345","87.52054472880958","0","0"
"959","old","90","50","18","18","2345","87.21039082611748","0","0"
"960","old","90","50","22","22","2353","87.0828973375189","0","0"
"962","old","90","55","46","46","2345","94.34405069232574","0","0"
"961","old","90","55","58","58","2324","93.62535612535613","0","0"
"963","old","90","55","50","50","2320","93.88975248116705","0","0"
"964","old","90","55","78","78","2372","93.96927310249943","0","0"
"967","old","90","55","41","41","2320","93.8196191160618","0","0"
"965","old","90","55","62","62","2347","94.8738907052779","0","0"
"966","old","90","55","74","74","2348","94.16851700362277","0","0"
"969","old","90","55","41","41","2346","93.89187924175053","0","0"
"970","old","90","55","43","43","2343","94.14943609022556","0","0"
"968","old","90","55","78","78","2337","94.62226406213226","0","0"
"971","old","90","55","49","49","2364","94.54755043227667","0","0"
"973","old","90","55","48","48","2317","94.58163509949652","0","0"
"972","old","90","55","56","56","2346","93.96138092451726","0","0"
"975","old","90","55","61","61","2341","93.64182267749912","0","0"
"974","old","90","55","74","74","2322","94.54891692454177","0","0"
"977","old","90","55","46","46","2342","94.65837050950927","0","0"
"976","old","90","55","63","63","2338","94.56381354937184","0","0"
"979","old","90","55","54","54","2336","94.45689350159216","0","0"
"981","old","90","55","37","37","2324","94.6918418240114","0","0"
"978","old","90","55","73","73","2335","94.76408989292858","0","0"
"980","old","90","55","63","63","2361","93.486545790507","0","0"
"982","old","90","55","41","41","2319","93.27590332615459","0","0"
"983","old","90","55","53","53","2334","94.32649209719274","0","0"
"985","old","90","55","39","39","2344","94.13768796992481","0","0"
"984","old","90","55","55","55","2336","93.97448015122873","0","0"
"987","old","90","55","38","38","2340","94.90131578947368","0","0"
"986","old","90","55","62","62","2316","94.31205843611544","0","0"
"989","old","90","55","36","36","2366","94.21620380996099","0","0"
"988","old","90","55","58","58","2323","94.18147132466913","0","0"
"990","old","90","55","62","62","2351","93.98250728862973","0","0"
"993","old","90","60","131","131","2343","98.16973653532291","0","0"
"991","old","90","60","170","170","2342","97.94656399486641","0","0"
"992","old","90","60","203","203","2335","98.09859154929578","0","0"
"994","old","90","60","176","176","2336","98.11298640412565","0","0"
"995","old","90","60","131","131","2319","97.76483176792296","0","0"
"997","old","90","60","169","169","2346","97.94066317626528","0","0"
"996","old","90","60","218","218","2347","98.19934944237917","0","0"
"998","old","90","60","199","199","2350","98.18329090488312","0","0"
"999","old","90","60","153","153","2353","97.8368999421631","0","0"
"1000","old","90","60","141","141","2343","97.8653913449201","0","0"
"1001","old","90","60","158","158","2346","97.90648988136776","0","0"
"1002","old","90","60","172","172","2337","98.18352279385914","0","0"
"1003","old","90","60","176","176","2357","98.04079751066037","0","0"
"1004","old","90","60","126","126","2342","98.08567760009338","0","0"
"1005","old","90","60","118","118","2354","98.08136846971799","0","0"
"1007","old","90","60","197","197","2345","97.88002329644729","0","0"
"1006","old","90","60","220","220","2353","97.80041676313962","0","0"
"1008","old","90","60","189","189","2354","97.79037482646923","0","0"
"1009","old","90","60","171","171","2371","98.24501424501425","0","0"
"1010","old","90","60","184","184","2338","98.17330210772833","0","0"
"1011","old","90","60","193","193","2360","98.29767655854612","0","0"
"1013","old","90","60","164","164","2363","97.83032946848812","0","0"
"1012","old","90","60","197","197","2347","97.80207000814049","0","0"
"1016","old","90","60","131","131","2347","98.23358512492737","0","0"
"1014","old","90","60","179","179","2363","97.96878586183153","0","0"
"1015","old","90","60","156","156","2378","98.06056481796529","0","0"
"1017","old","90","60","162","162","2348","98.14169570267131","0","0"
"1018","old","90","60","148","148","2326","97.85950804162725","0","0"
"1020","old","90","60","128","128","2340","97.85864732038381","0","0"
"1019","old","90","60","145","145","2341","97.84820488831716","0","0"
"1021","old","90","65","177","177","2343","98.38466008134804","0","0"
"1024","old","90","65","66","66","2338","98.57775705292609","0","0"
"1023","old","90","65","122","122","2329","98.37933059307105","0","0"
"1022","old","90","65","153","153","2336","98.30488660275894","0","0"
"1025","old","90","65","110","110","2338","98.52050326188258","0","0"
"1026","old","90","65","119","119","2352","98.50023073373328","0","0"
"1028","old","90","65","110","110","2321","98.32171138163338","0","0"
"1029","old","90","65","129","129","2326","98.33765621315727","0","0"
"1027","old","90","65","206","206","2323","98.08238636363636","0","0"
"1030","old","90","65","91","91","2319","98.45464197239589","0","0"
"1031","old","90","65","81","81","2311","98.2468694096601","0","0"
"1034","old","90","65","95","95","2334","98.73846513257797","0","0"
"1032","old","90","65","119","119","2353","97.93278669592331","0","0"
"1033","old","90","65","211","211","2333","97.79472140762464","0","0"
"1035","old","90","65","169","169","2349","98.35781195790447","0","0"
"1036","old","90","65","110","110","2336","98.36582234154314","0","0"
"1037","old","90","65","179","179","2363","98.63828813365375","0","0"
"1039","old","90","65","119","119","2342","98.45743446996057","0","0"
"1038","old","90","65","161","161","2326","98.37321702227986","0","0"
"1040","old","90","65","124","124","2362","98.53513389791715","0","0"
"1041","old","90","65","107","107","2354","98.23692094952754","0","0"
"1042","old","90","65","102","102","2323","98.57328145265889","0","0"
"1043","old","90","65","93","93","2334","98.34015195791935","0","0"
"1044","old","90","65","103","103","2317","98.4004739336493","0","0"
"1046","old","90","65","119","119","2330","98.41772151898735","0","0"
"1048","old","90","65","148","148","2337","98.15183062346473","0","0"
"1045","old","90","65","229","229","2333","98.07421324565524","0","0"
"1047","old","90","65","182","182","2337","98.29379455416618","0","0"
"1049","old","90","65","117","117","2354","98.4820607175713","0","0"
"1050","old","90","65","114","114","2370","98.54694062890226","0","0"
"1051","old","90","70","234","234","2349","99.67985364738166","0","0"
"1054","old","90","70","214","214","2335","99.60811433840479","0","0"
"1052","old","90","70","343","343","2325","99.61636828644501","0","0"
"1053","old","90","70","287","287","2338","99.79236359441688","0","0"
"1055","old","90","70","230","230","2332","99.54735376044567","0","0"
"1056","old","90","70","211","211","2345","99.56376994604523","0","0"
"1057","old","90","70","273","273","2339","99.59682064278309","0","0"
"1058","old","90","70","337","337","2353","99.48565550348611","0","0"
"1059","old","90","70","342","342","2360","99.68156488115547","0","0"
"1061","old","90","70","212","212","2339","99.65433805737989","0","0"
"1063","old","90","70","215","215","2350","99.69082789419443","0","0"
"1064","old","90","70","250","250","2338","99.51417004048582","0","0"
"1062","old","90","70","413","413","2365","99.60398280153882","0","0"
"1060","old","90","70","672","672","2357","99.55601092896174","0","0"
"1065","old","90","70","157","157","2344","99.69018932874356","0","0"
"1066","old","90","70","121","121","2337","99.64207366354924","0","0"
"1068","old","90","70","233","233","2328","99.60400652224551","0","0"
"1067","old","90","70","388","388","2320","99.62603716255697","0","0"
"1070","old","90","70","287","287","2330","99.53520799442249","0","0"
"1069","old","90","70","340","340","2356","99.70393987702117","0","0"
"1073","old","90","70","228","228","2331","99.5589600742804","0","0"
"1074","old","90","70","222","222","2341","99.58582604693972","0","0"
"1071","old","90","70","476","476","2343","99.66670497643949","0","0"
"1072","old","90","70","425","425","2336","99.53789279112755","0","0"
"1075","old","90","70","274","274","2317","99.5785530320768","0","0"
"1077","old","90","70","243","243","2354","99.58955649298825","0","0"
"1076","old","90","70","351","351","2346","99.52916858061552","0","0"
"1081","old","95","15","9","9","2455","54.89159745442779","0","0"
"1078","old","90","70","278","278","2329","99.62782042335427","0","0"
"1082","old","95","15","8","8","2450","56.32582322357019","0","0"
"1083","old","95","15","10","10","2505","55.775201821569034","0","0"
"1084","old","95","15","9","9","2464","56.7208904109589","0","0"
"1086","old","95","15","8","8","2472","55.13869699224148","0","0"
"1085","old","95","15","10","10","2488","57.42605412208937","0","0"
"1088","old","95","15","8","8","2441","54.60497599301615","0","0"
"1087","old","95","15","16","16","2468","55.478502080443825","0","0"
"1089","old","95","15","7","7","2468","54.66467640473398","0","0"
"1090","old","95","15","7","7","2445","56.24388653407239","0","0"
"1091","old","95","15","7","7","2481","54.83598776500369","0","0"
"1092","old","95","15","10","10","2447","56.15784908933218","0","0"
"1093","old","95","15","11","11","2471","54.87234042553192","0","0"
"1094","old","95","15","8","8","2463","56.50128314798973","0","0"
"1095","old","95","15","8","8","2482","55.6691253951528","0","0"
"1096","old","95","15","8","8","2465","55.97477554510475","0","0"
"1097","old","95","15","6","6","2464","55.85123436999038","0","0"
"1098","old","95","15","7","7","2464","54.498824535157084","0","0"
"1099","old","95","15","7","7","2468","54.912000000000006","0","0"
"1100","old","95","15","7","7","2479","55.33713802578736","0","0"
"1101","old","95","15","7","7","2450","55.38961038961039","0","0"
"1102","old","95","15","6","6","2461","55.21347350354001","0","0"
"1104","old","95","15","8","8","2470","57.0348279902013","0","0"
"1103","old","95","15","18","18","2487","57.169850934285115","0","0"
"1105","old","95","15","7","7","2480","56.13905325443787","0","0"
"1106","old","95","15","8","8","2476","56.66878710771841","0","0"
"1107","old","95","15","9","9","2484","54.397051079515535","0","0"
"1109","old","95","15","7","7","2482","54.21063739974673","0","0"
"1108","old","95","15","12","12","2464","56.1758100737889","0","0"
"1110","old","95","15","7","7","2466","55.705128205128204","0","0"
"1111","old","95","20","7","7","2455","56.32072421597155","0","0"
"1113","old","95","20","6","6","2471","55.846088435374156","0","0"
"1112","old","95","20","11","11","2477","54.63590177815411","0","0"
"1080","old","90","70","195","195","2302","99.5609871855719","0","0"
"1114","old","95","20","10","10","2468","55.9547926218147","0","0"
"1116","old","95","20","8","8","2488","56.39358019511172","0","0"
"1115","old","95","20","15","15","2482","56.182143986507846","0","0"
"1117","old","95","20","10","10","2458","56.05068184258564","0","0"
"1118","old","95","20","8","8","2455","54.91335701216231","0","0"
"1119","old","95","20","5","5","2459","54.973709625496305","0","0"
"1120","old","95","20","7","7","2465","56.38695884553715","0","0"
"1121","old","95","20","6","6","2477","56.397502381204355","0","0"
"1122","old","95","20","7","7","2475","55.569687334393215","0","0"
"1123","old","95","20","14","14","2468","55.710632857447266","0","0"
"1124","old","95","20","10","10","2465","54.85903460059804","0","0"
"1125","old","95","20","9","9","2474","57.03837184651262","0","0"
"1127","old","95","20","7","7","2469","56.15024473292189","0","0"
"1126","old","95","20","9","9","2478","56.16670192511106","0","0"
"1128","old","95","20","13","13","2487","56.8639798488665","0","0"
"1129","old","95","20","9","9","2470","56.65779670037254","0","0"
"1130","old","95","20","7","7","2479","54.003803084724275","0","0"
"1079","old","90","70","352","352","2346","99.50727626905007","0","0"
"1131","old","95","20","8","8","2472","55.232125783490915","0","0"
"1132","old","95","20","8","8","2488","55.70138597228056","0","0"
"1133","old","95","20","7","7","2456","55.959552495697075","0","0"
"1134","old","95","20","8","8","2473","56.001699596345865","0","0"
"1136","old","95","20","6","6","2488","55.18254301300881","0","0"
"1135","old","95","20","7","7","2480","56.91820580474934","0","0"
"1137","old","95","20","7","7","2497","54.65334166146158","0","0"
"1138","old","95","20","8","8","2468","56.07805502239284","0","0"
"1140","old","95","20","9","9","2473","57.03522920203735","0","0"
"1139","old","95","20","9","9","2471","55.993205223484445","0","0"
"1142","old","95","25","7","7","2471","56.13848768054376","0","0"
"1141","old","95","25","14","14","2493","55.72742474916388","0","0"
"1145","old","95","25","6","6","2463","53.61233008669593","0","0"
"1143","old","95","25","10","10","2468","56.26331487004686","0","0"
"1144","old","95","25","9","9","2470","55.046261831330426","0","0"
"1146","old","95","25","7","7","2455","56.095986226191755","0","0"
"1149","old","95","25","5","5","2489","52.779813632080405","0","0"
"1147","old","95","25","7","7","2470","55.316657796700376","0","0"
"1148","old","95","25","9","9","2481","54.44959932517926","0","0"
"1150","old","95","25","8","8","2463","55.396299069419186","0","0"
"1151","old","95","25","6","6","2466","57.03158344003414","0","0"
"1153","old","95","25","8","8","2473","55.244458585215824","0","0"
"1154","old","95","25","6","6","2486","55.59058427910887","0","0"
"1152","old","95","25","15","15","2470","56.95933750928973","0","0"
"1155","old","95","25","10","10","2470","55.667800935772014","0","0"
"1156","old","95","25","8","8","2471","54.96597192683964","0","0"
"1157","old","95","25","8","8","2471","54.761904761904766","0","0"
"1159","old","95","25","7","7","2465","56.9841947885519","0","0"
"1160","old","95","25","7","7","2466","55.722827247490926","0","0"
"1161","old","95","25","6","6","2452","56.712387946862506","0","0"
"1158","old","95","25","11","11","2473","57.03680135751406","0","0"
"1162","old","95","25","7","7","2464","53.875720691864196","0","0"
"1163","old","95","25","7","7","2485","55.547376169944265","0","0"
"1164","old","95","25","8","8","2477","56.694162436548226","0","0"
"1165","old","95","25","9","9","2466","55.87796031576702","0","0"
"1167","old","95","25","6","6","2477","54.778283416234515","0","0"
"1166","old","95","25","8","8","2453","55.13193322563274","0","0"
"1168","old","95","25","8","8","2476","55.02382212811011","0","0"
"1169","old","95","25","13","13","2465","56.12517355548435","0","0"
"1170","old","95","25","6","6","2460","55.03377291733676","0","0"
"1172","old","95","30","18","18","2476","75.12706480304956","0","0"
"1171","old","95","30","22","22","2486","75.99706129303107","0","0"
"1173","old","95","30","17","17","2485","73.68145119010171","0","0"
"1174","old","95","30","18","18","2467","74.92537313432835","0","0"
"1176","old","95","30","16","16","2458","74.22536721346627","0","0"
"1175","old","95","30","24","24","2470","75.98086124401914","0","0"
"1177","old","95","30","20","20","2472","75.86536419622001","0","0"
"1178","old","95","30","21","21","2470","74.2501595405233","0","0"
"1179","old","95","30","14","14","2493","73.76398034911675","0","0"
"1180","old","95","30","18","18","2463","76.86790837079855","0","0"
"1182","old","95","30","18","18","2460","74.68937446443873","0","0"
"1181","old","95","30","19","19","2471","75.58102515122572","0","0"
"1183","old","95","30","16","16","2487","74.75575165458557","0","0"
"1185","old","95","30","16","16","2483","75.73653198653199","0","0"
"1186","old","95","30","17","17","2490","76.27366879380688","0","0"
"1184","old","95","30","22","22","2474","74.84110169491525","0","0"
"1187","old","95","30","13","13","2481","73.4937216418698","0","0"
"1189","old","95","30","14","14","2466","75.2906046710035","0","0"
"1188","old","95","30","16","16","2468","76.62046908315565","0","0"
"1190","old","95","30","17","17","2470","74.54004041263427","0","0"
"1191","old","95","30","20","20","2465","74.60758142018152","0","0"
"1193","old","95","30","14","14","2482","73.56285533796589","0","0"
"1192","old","95","30","28","28","2478","73.64921907978051","0","0"
"1195","old","95","30","16","16","2479","74.87591086703982","0","0"
"1197","old","95","30","19","19","2466","75.1464791733248","0","0"
"1194","old","95","30","54","54","2465","74.94660401537804","0","0"
"1198","old","95","30","24","24","2466","74.08945686900958","0","0"
"1199","old","95","30","19","19","2461","73.5143223599829","0","0"
"1201","old","95","35","18","18","2464","77.77540563620838","0","0"
"1200","old","95","30","20","20","2456","75.25230835301696","0","0"
"1202","old","95","35","14","14","2461","75.11471561199446","0","0"
"1204","old","95","35","14","14","2483","74.51907915484074","0","0"
"1203","old","95","35","17","17","2476","76.37728666596172","0","0"
"1205","old","95","35","19","19","2442","75.94785442694187","0","0"
"1206","old","95","35","13","13","2478","75.28765966430909","0","0"
"1207","old","95","35","16","16","2486","74.38155136268344","0","0"
"1208","old","95","35","12","12","2476","74.06742047976329","0","0"
"1210","old","95","35","12","12","2473","75.7498675145734","0","0"
"1209","old","95","35","18","18","2474","76.77152843978392","0","0"
"1211","old","95","35","14","14","2458","74.20600858369099","0","0"
"1213","old","95","35","14","14","2493","74.58298582151794","0","0"
"1214","old","95","35","17","17","2450","74.46372749811361","0","0"
"1212","old","95","35","48","48","2483","74.02433906840118","0","0"
"1215","old","95","35","28","28","2479","75.74799831437","0","0"
"1216","old","95","35","16","16","2474","77.20876097767432","0","0"
"1217","old","95","35","14","14","2454","75.32774554051149","0","0"
"1218","old","95","35","17","17","2476","77.62643860204835","0","0"
"1219","old","95","35","28","28","2464","74.39701173959446","0","0"
"1221","old","95","35","18","18","2453","76.24784853700515","0","0"
"1220","old","95","35","31","31","2459","76.9239002461736","0","0"
"1222","old","95","35","17","17","2484","75.98234923303215","0","0"
"1223","old","95","35","17","17","2498","76.15983393876492","0","0"
"1224","old","95","35","18","18","2465","75.82897963535558","0","0"
"1225","old","95","35","27","27","2472","74.3714861567837","0","0"
"1226","old","95","35","20","20","2471","76.4655994911481","0","0"
"1227","old","95","35","18","18","2465","75.60247387502666","0","0"
"1228","old","95","35","13","13","2464","75.05862289490514","0","0"
"1229","old","95","35","25","25","2489","75.79090718625602","0","0"
"1231","old","95","40","19","19","2484","83.8495575221239","0","0"
"1232","old","95","40","15","15","2476","83.15689180605548","0","0"
"1233","old","95","40","17","17","2485","83.61035135703766","0","0"
"1230","old","95","35","75","75","2486","73.94123183101537","0","0"
"1234","old","95","40","27","27","2446","83.55762969394401","0","0"
"1235","old","95","40","20","20","2481","84.81399515228159","0","0"
"1236","old","95","40","23","23","2471","83.14009147962983","0","0"
"1238","old","95","40","17","17","2473","82.75385433280171","0","0"
"1237","old","95","40","24","24","2484","84.35989068740804","0","0"
"1240","old","95","40","20","20","2475","83.16402116402116","0","0"
"1241","old","95","40","16","16","2459","83.38345864661653","0","0"
"1239","old","95","40","26","26","2501","83.911508101371","0","0"
"1242","old","95","40","20","20","2479","83.84680312302173","0","0"
"1244","old","95","40","20","20","2453","83.27755586742956","0","0"
"1243","old","95","40","23","23","2458","84.28785928785929","0","0"
"1245","old","95","40","18","18","2439","83.26780253385758","0","0"
"1246","old","95","40","18","18","2481","83.86517328825022","0","0"
"1247","old","95","40","21","21","2481","84.72500791723847","0","0"
"1248","old","95","40","19","19","2473","83.18104547386315","0","0"
"1249","old","95","40","23","23","2468","83.2302112225304","0","0"
"1250","old","95","40","28","28","2479","84.96248546972419","0","0"
"1252","old","95","40","15","15","2467","83.0253178079265","0","0"
"1251","old","95","40","23","23","2470","82.80004252152652","0","0"
"1253","old","95","40","19","19","2474","82.88747346072188","0","0"
"1255","old","95","40","17","17","2448","82.44986449864498","0","0"
"1254","old","95","40","23","23","2491","82.72546765597241","0","0"
"1256","old","95","40","25","25","2465","84.67129877071085","0","0"
"1257","old","95","40","23","23","2495","83.40638697557921","0","0"
"1258","old","95","40","21","21","2480","82.7677065767285","0","0"
"1260","old","95","40","20","20","2469","82.97645680196015","0","0"
"1259","old","95","40","30","30","2478","83.56772760917839","0","0"
"1261","old","95","45","23","23","2495","87.13602329450914","0","0"
"1263","old","95","45","25","25","2471","86.26910016977929","0","0"
"1262","old","95","45","28","28","2472","87.45235069885642","0","0"
"1264","old","95","45","26","26","2473","87.2052447922174","0","0"
"1266","old","95","45","21","21","2485","86.92913385826772","0","0"
"1267","old","95","45","18","18","2464","85.67014702748776","0","0"
"1265","old","95","45","35","35","2469","86.54499151103565","0","0"
"1269","old","95","45","22","22","2431","87.80220982387047","0","0"
"1270","old","95","45","22","22","2462","86.27639155470249","0","0"
"1268","old","95","45","29","29","2483","86.39363150727978","0","0"
"1271","old","95","45","28","28","2463","87.13282247765007","0","0"
"1273","old","95","45","21","21","2459","88.31765711842667","0","0"
"1272","old","95","45","21","21","2470","87.65092141495447","0","0"
"1274","old","95","45","24","24","2469","88.49218999043671","0","0"
"1275","old","95","45","23","23","2484","86.03187919463086","0","0"
"1276","old","95","45","24","24","2492","86.64858662772504","0","0"
"1277","old","95","45","21","21","2463","87.33055822392998","0","0"
"1278","old","95","45","26","26","2471","85.83518459748228","0","0"
"1279","old","95","45","30","30","2457","87.66991330407792","0","0"
"1280","old","95","45","22","22","2465","86.80629385498618","0","0"
"1282","old","95","45","19","19","2469","86.11347216319592","0","0"
"1281","old","95","45","24","24","2472","85.88846480067855","0","0"
"1283","old","95","45","22","22","2473","87.2072072072072","0","0"
"1284","old","95","45","18","18","2469","86.57112526539278","0","0"
"1285","old","95","45","18","18","2465","86.29495637369654","0","0"
"1287","old","95","45","24","24","2466","86.80289484887186","0","0"
"1286","old","95","45","29","29","2459","84.91171749598716","0","0"
"1288","old","95","45","32","32","2457","86.67095253401908","0","0"
"1289","old","95","45","19","19","2468","86.16137960400255","0","0"
"1290","old","95","45","22","22","2470","85.8853449189361","0","0"
"1291","old","95","50","34","34","2471","86.44300984231135","0","0"
"1292","old","95","50","32","32","2469","86.61926994906621","0","0"
"1293","old","95","50","19","19","2474","85.61607615018508","0","0"
"1294","old","95","50","30","30","2470","87.71483131763208","0","0"
"1296","old","95","50","26","26","2472","87.36385746008249","0","0"
"1295","old","95","50","33","33","2473","86.61317567567568","0","0"
"1297","old","95","50","29","29","2492","87.20566784746822","0","0"
"1298","old","95","50","26","26","2481","87.31445415306874","0","0"
"1299","old","95","50","31","31","2471","85.74610244988864","0","0"
"1300","old","95","50","26","26","2478","87.77379949452401","0","0"
"1301","old","95","50","27","27","2493","86.816854401335","0","0"
"1302","old","95","50","20","20","2477","86.45393068469993","0","0"
"1303","old","95","50","21","21","2473","87.3044397463002","0","0"
"1304","old","95","50","24","24","2459","86.56350053361793","0","0"
"1305","old","95","50","26","26","2468","84.2820730671198","0","0"
"1306","old","95","50","19","19","2475","86.38865368331922","0","0"
"1307","old","95","50","26","26","2475","87.20905628438426","0","0"
"1308","old","95","50","26","26","2472","85.2502380700455","0","0"
"1309","old","95","50","24","24","2474","86.70117249392626","0","0"
"1310","old","95","50","19","19","2462","86.16816431322208","0","0"
"1312","old","95","50","20","20","2480","86.11636210880067","0","0"
"1311","old","95","50","34","34","2485","87.07375931171966","0","0"
"1313","old","95","50","28","28","2475","88.44528939585973","0","0"
"1315","old","95","50","19","19","2460","85.98030821917808","0","0"
"1314","old","95","50","25","25","2458","86.83901292596946","0","0"
"1316","old","95","50","20","20","2477","86.46965699208444","0","0"
"1317","old","95","50","25","25","2478","85.43996623760287","0","0"
"1318","old","95","50","26","26","2470","86.89743045232532","0","0"
"1319","old","95","50","26","26","2461","86.55039589129039","0","0"
"1320","old","95","50","24","24","2489","86.44669520726741","0","0"
"1321","old","95","55","69","69","2463","95.17403373905616","0","0"
"1324","old","95","55","109","109","2465","95.38002980625932","0","0"
"1323","old","95","55","182","182","2488","95.97364568081991","0","0"
"1325","old","95","55","78","78","2447","95.3224586799179","0","0"
"1322","old","95","55","326","326","2463","96.39697260419999","0","0"
"1326","old","95","55","149","149","2461","95.3423779510736","0","0"
"1327","old","95","55","81","81","2468","96.01657106437222","0","0"
"1328","old","95","55","85","85","2479","95.98905147910305","0","0"
"1329","old","95","55","91","91","2457","95.24627105912651","0","0"
"1331","old","95","55","74","74","2481","95.63981042654028","0","0"
"1330","old","95","55","108","108","2453","95.51661111708418","0","0"
"1333","old","95","55","63","63","2457","95.85963410720018","0","0"
"1332","old","95","55","73","73","2475","95.96322519285638","0","0"
"1334","old","95","55","127","127","2462","95.21725205508702","0","0"
"1335","old","95","55","191","191","2485","96.33162142333089","0","0"
"1336","old","95","55","222","222","2486","96.99570815450643","0","0"
"1337","old","95","55","171","171","2477","95.50158394931361","0","0"
"1338","old","95","55","73","73","2459","95.03105590062113","0","0"
"1340","old","95","55","104","104","2463","95.27315407597098","0","0"
"1339","old","95","55","117","117","2483","95.67226890756302","0","0"
"1341","old","95","55","109","109","2457","95.41067981985846","0","0"
"1342","old","95","55","91","91","2462","94.75203078238563","0","0"
"1343","old","95","55","165","165","2473","95.84038950042337","0","0"
"1344","old","95","55","122","122","2456","95.2728052310001","0","0"
"1345","old","95","55","91","91","2496","96.30631567995006","0","0"
"1346","old","95","55","110","110","2467","95.9923461252259","0","0"
"1347","old","95","55","136","136","2494","96.48063306955436","0","0"
"1348","old","95","55","139","139","2459","95.13710368466153","0","0"
"1349","old","95","55","183","183","2478","96.07760438633488","0","0"
"1350","old","95","55","348","348","2481","95.94608823839107","0","0"
"1352","old","95","60","761","761","2463","98.89620038208449","0","0"
"1353","old","95","60","998","998","2481","98.94229762278772","0","0"
"1354","old","95","60","976","976","2479","98.93036912751678","0","0"
"1355","old","95","60","1067","1067","2468","99.18578830495929","0","0"
"1356","old","95","60","538","538","2470","98.8276299112801","0","0"
"1358","old","95","60","479","479","2467","98.93133001798752","0","0"
"1357","old","95","60","815","815","2456","98.9543320529236","0","0"
"1359","old","95","60","582","582","2461","98.72421858388263","0","0"
"1360","old","95","60","454","454","2461","98.82002763899223","0","0"
"1361","old","95","60","520","520","2456","98.68729989327642","0","0"
"1363","old","95","60","832","832","2467","98.94157493649449","0","0"
"1364","old","95","60","1078","1078","2478","99.0450204638472","0","0"
"1196","old","95","30","10000","10000","2476","72.8512527751348","0.5654281098546041","14"
"1366","old","95","60","500","500","2464","98.84350132625994","0","0"
"1367","old","95","60","520","520","2474","98.8624394354329","0","0"
"1368","old","95","60","576","576","2488","98.92674794206523","0","0"
"1369","old","95","60","724","724","2470","98.73230509190788","0","0"
"1351","old","95","60","10000","10000","2506","98.92030848329048","0.6384676775738228","16"
"1371","old","95","60","496","496","2469","98.93279797125952","0","0"
"1370","old","95","60","891","891","2465","98.85508321848829","0","0"
"1373","old","95","60","651","651","2487","99.00928146834916","0","0"
"1372","old","95","60","1122","1122","2473","98.8091474338708","0","0"
"1375","old","95","60","523","523","2480","98.9517819706499","0","0"
"1374","old","95","60","1295","1295","2474","98.84283610351356","0","0"
"1376","old","95","60","602","602","2473","98.92586352148273","0","0"
"1362","old","95","60","10000","10000","2476","98.83354350567465","0.48465266558966075","12"
"1377","old","95","60","611","611","2467","98.9311038205101","0","0"
"1378","old","95","60","693","693","2475","98.95888106004837","0","0"
"1379","old","95","60","654","654","2471","99.02963822381605","0","0"
"1380","old","95","60","654","654","2464","99.05590325660337","0","0"
"1382","old","95","65","516","516","2455","98.86872998932765","0","0"
"1381","old","95","65","952","952","2473","99.08449963169525","0","0"
"1383","old","95","65","817","817","2477","99.00210084033614","0","0"
"1384","old","95","65","583","583","2478","98.97199202769328","0","0"
